subsample	bootstrap	mrca	same_city	different_city	same_country	different_country_same_continent	different_country	neighbors	not_neighbors	close_countries	distant_countries	different_continent
subsample_0395	1	[0,2]	131	25	156	4	4	4	0	4	0	0
subsample_0395	1	(2,6]	83	171	254	8	8	8	0	8	0	0
subsample_0395	1	(6,40]	42	322	364	302	302	264	38	302	0	0
subsample_0396	1	[0,2]	92	12	104	5	5	5	0	5	0	0
subsample_0396	1	(2,6]	55	111	166	14	14	14	0	14	0	0
subsample_0396	1	(6,40]	46	323	369	353	353	298	55	353	0	0
subsample_0397	1	[0,2]	117	9	126	1	1	1	0	1	0	0
subsample_0397	1	(2,6]	48	122	170	9	9	9	0	9	0	0
subsample_0397	1	(6,40]	53	364	417	372	372	364	8	372	0	0
subsample_0398	1	[0,2]	86	30	116	2	2	2	0	2	0	0
subsample_0398	1	(2,6]	45	110	155	6	6	6	0	6	0	0
subsample_0398	1	(6,40]	44	281	325	304	304	298	6	304	0	0
subsample_0399	1	[0,2]	101	12	113	5	5	5	0	5	0	0
subsample_0399	1	(2,6]	120	190	310	8	8	8	0	8	0	0
subsample_0399	1	(6,40]	39	310	349	321	321	306	15	321	0	0
subsample_0400	1	[0,2]	93	6	99	0	0	0	0	0	0	0
subsample_0400	1	(2,6]	56	132	188	8	8	8	0	8	0	0
subsample_0400	1	(6,40]	54	322	376	263	263	258	5	263	0	0
subsample_0401	1	[0,2]	88	12	100	3	3	3	0	3	0	0
subsample_0401	1	(2,6]	42	156	198	8	8	8	0	8	0	0
subsample_0401	1	(6,40]	35	333	368	370	370	353	17	370	0	0
subsample_0402	1	[0,2]	144	17	161	2	2	2	0	2	0	0
subsample_0402	1	(2,6]	65	212	277	4	4	4	0	4	0	0
subsample_0402	1	(6,40]	52	367	419	267	267	228	39	267	0	0
subsample_0403	1	[0,2]	199	16	215	3	3	3	0	3	0	0
subsample_0403	1	(2,6]	145	199	344	3	3	3	0	3	0	0
subsample_0403	1	(6,40]	44	509	553	318	318	311	7	318	0	0
subsample_0404	1	[0,2]	118	1	119	3	3	3	0	3	0	0
subsample_0404	1	(2,6]	56	147	203	5	5	5	0	5	0	0
subsample_0404	1	(6,40]	38	339	377	328	328	303	25	328	0	0
subsample_0405	1	[0,2]	106	10	116	1	1	1	0	1	0	0
subsample_0405	1	(2,6]	62	121	183	13	13	13	0	13	0	0
subsample_0405	1	(6,40]	39	350	389	353	353	333	20	353	0	0
subsample_0406	1	[0,2]	69	7	76	0	0	0	0	0	0	0
subsample_0406	1	(2,6]	45	147	192	2	2	2	0	2	0	0
subsample_0406	1	(6,40]	52	336	388	352	352	338	14	352	0	0
subsample_0407	1	[0,2]	60	21	81	3	3	3	0	3	0	0
subsample_0407	1	(2,6]	47	113	160	6	6	6	0	6	0	0
subsample_0407	1	(6,40]	78	362	440	321	321	297	24	321	0	0
subsample_0408	1	[0,2]	102	12	114	5	5	5	0	5	0	0
subsample_0408	1	(2,6]	53	135	188	3	3	3	0	3	0	0
subsample_0408	1	(6,40]	64	238	302	307	307	299	8	307	0	0
subsample_0409	1	[0,2]	86	15	101	2	2	2	0	2	0	0
subsample_0409	1	(2,6]	75	158	233	6	6	6	0	6	0	0
subsample_0409	1	(6,40]	74	290	364	349	349	309	40	349	0	0
subsample_0410	1	[0,2]	85	18	103	0	0	0	0	0	0	0
subsample_0410	1	(2,6]	23	35	58	13	13	13	0	13	0	0
subsample_0410	1	(6,40]	83	418	501	281	281	281	0	281	0	0
subsample_0411	1	[0,2]	72	19	91	1	1	1	0	1	0	0
subsample_0411	1	(2,6]	36	28	64	9	9	9	0	9	0	0
subsample_0411	1	(6,40]	69	425	494	353	353	343	10	353	0	0
subsample_0412	1	[0,2]	99	14	113	1	1	1	0	1	0	0
subsample_0412	1	(2,6]	54	87	141	4	4	4	0	4	0	0
subsample_0412	1	(6,40]	77	325	402	396	396	376	20	396	0	0
subsample_0413	1	[0,2]	109	6	115	2	2	2	0	2	0	0
subsample_0413	1	(2,6]	37	112	149	6	6	6	0	6	0	0
subsample_0413	1	(6,40]	55	283	338	426	426	399	27	426	0	0
subsample_0414	1	[0,2]	113	18	131	5	5	5	0	5	0	0
subsample_0414	1	(2,6]	37	145	182	11	11	11	0	11	0	0
subsample_0414	1	(6,40]	37	239	276	345	345	305	40	345	0	0
subsample_0415	1	[0,2]	91	15	106	2	2	2	0	2	0	0
subsample_0415	1	(2,6]	35	162	197	3	3	3	0	3	0	0
subsample_0415	1	(6,40]	42	379	421	357	357	337	20	357	0	0
subsample_0416	1	[0,2]	133	8	141	0	0	0	0	0	0	0
subsample_0416	1	(2,6]	93	107	200	3	3	3	0	3	0	0
subsample_0416	1	(6,40]	38	332	370	367	367	337	30	367	0	0
subsample_0417	1	[0,2]	130	6	136	1	1	1	0	1	0	0
subsample_0417	1	(2,6]	65	147	212	8	8	8	0	8	0	0
subsample_0417	1	(6,40]	32	149	181	215	215	201	14	215	0	0
subsample_0418	1	[0,2]	106	16	122	4	4	4	0	4	0	0
subsample_0418	1	(2,6]	62	133	195	13	13	13	0	13	0	0
subsample_0418	1	(6,40]	68	401	469	266	266	249	17	266	0	0
subsample_0419	1	[0,2]	88	28	116	0	0	0	0	0	0	0
subsample_0419	1	(2,6]	18	31	49	3	3	3	0	3	0	0
subsample_0419	1	(6,40]	113	378	491	249	249	234	15	249	0	0
subsample_0420	1	[0,2]	97	16	113	4	4	4	0	4	0	0
subsample_0420	1	(2,6]	41	134	175	12	12	12	0	12	0	0
subsample_0420	1	(6,40]	47	279	326	343	343	326	17	343	0	0
subsample_0421	1	[0,2]	50	8	58	6	6	6	0	6	0	0
subsample_0421	1	(2,6]	58	122	180	7	7	7	0	7	0	0
subsample_0421	1	(6,40]	73	213	286	296	296	263	33	296	0	0
subsample_0422	1	[0,2]	124	12	136	2	2	2	0	2	0	0
subsample_0422	1	(2,6]	50	159	209	6	6	6	0	6	0	0
subsample_0422	1	(6,40]	30	272	302	305	305	274	31	305	0	0
subsample_0423	1	[0,2]	138	3	141	4	4	4	0	4	0	0
subsample_0423	1	(2,6]	50	147	197	7	7	7	0	7	0	0
subsample_0423	1	(6,40]	54	459	513	330	330	299	31	330	0	0
subsample_0424	1	[0,2]	130	14	144	9	9	9	0	9	0	0
subsample_0424	1	(2,6]	66	157	223	12	12	12	0	12	0	0
subsample_0424	1	(6,40]	39	249	288	263	263	236	27	263	0	0
subsample_0425	1	[0,2]	85	4	89	0	0	0	0	0	0	0
subsample_0425	1	(2,6]	24	55	79	4	4	4	0	4	0	0
subsample_0425	1	(6,40]	93	382	475	298	298	298	0	298	0	0
subsample_0426	1	[0,2]	126	21	147	5	5	5	0	5	0	0
subsample_0426	1	(2,6]	88	160	248	3	3	3	0	3	0	0
subsample_0426	1	(6,40]	56	435	491	373	373	357	16	373	0	0
subsample_0427	1	[0,2]	91	20	111	1	1	1	0	1	0	0
subsample_0427	1	(2,6]	109	182	291	8	8	8	0	8	0	0
subsample_0427	1	(6,40]	30	212	242	337	337	321	16	337	0	0
subsample_0428	1	[0,2]	72	7	79	2	2	2	0	2	0	0
subsample_0428	1	(2,6]	75	131	206	0	0	0	0	0	0	0
subsample_0428	1	(6,40]	47	283	330	318	318	288	30	318	0	0
subsample_0429	1	[0,2]	83	17	100	2	2	2	0	2	0	0
subsample_0429	1	(2,6]	48	111	159	3	3	3	0	3	0	0
subsample_0429	1	(6,40]	43	278	321	341	341	322	19	341	0	0
subsample_0430	1	[0,2]	131	14	145	0	0	0	0	0	0	0
subsample_0430	1	(2,6]	89	192	281	5	5	5	0	5	0	0
subsample_0430	1	(6,40]	52	277	329	310	310	279	31	310	0	0
subsample_0431	1	[0,2]	84	14	98	0	0	0	0	0	0	0
subsample_0431	1	(2,6]	47	131	178	1	1	1	0	1	0	0
subsample_0431	1	(6,40]	61	235	296	248	248	228	20	248	0	0
subsample_0432	1	[0,2]	194	17	211	3	3	3	0	3	0	0
subsample_0432	1	(2,6]	109	351	460	9	9	9	0	9	0	0
subsample_0432	1	(6,40]	50	236	286	272	272	248	24	272	0	0
subsample_0433	1	[0,2]	76	11	87	2	2	2	0	2	0	0
subsample_0433	1	(2,6]	92	110	202	6	6	6	0	6	0	0
subsample_0433	1	(6,40]	52	296	348	360	360	335	25	360	0	0
subsample_0434	1	[0,2]	97	8	105	12	12	12	0	12	0	0
subsample_0434	1	(2,6]	43	123	166	12	12	12	0	12	0	0
subsample_0434	1	(6,40]	51	322	373	403	403	385	18	403	0	0
subsample_0435	1	[0,2]	87	14	101	4	4	4	0	4	0	0
subsample_0435	1	(2,6]	55	112	167	2	2	2	0	2	0	0
subsample_0435	1	(6,40]	42	342	384	352	352	331	21	352	0	0
subsample_0436	1	[0,2]	105	34	139	4	4	4	0	4	0	0
subsample_0436	1	(2,6]	59	295	354	11	11	11	0	11	0	0
subsample_0436	1	(6,40]	55	326	381	330	330	294	36	330	0	0
subsample_0437	1	[0,2]	100	4	104	7	7	7	0	7	0	0
subsample_0437	1	(2,6]	66	141	207	5	5	5	0	5	0	0
subsample_0437	1	(6,40]	46	241	287	319	319	281	38	319	0	0
subsample_0438	1	[0,2]	105	22	127	3	3	3	0	3	0	0
subsample_0438	1	(2,6]	42	161	203	0	0	0	0	0	0	0
subsample_0438	1	(6,40]	53	395	448	397	397	365	32	397	0	0
subsample_0439	1	[0,2]	88	21	109	5	5	5	0	5	0	0
subsample_0439	1	(2,6]	72	119	191	8	8	8	0	8	0	0
subsample_0439	1	(6,40]	68	280	348	327	327	316	11	327	0	0
subsample_0440	1	[0,2]	88	6	94	2	2	2	0	2	0	0
subsample_0440	1	(2,6]	41	110	151	2	2	2	0	2	0	0
subsample_0440	1	(6,40]	65	191	256	312	312	300	12	312	0	0
subsample_0441	1	[0,2]	54	12	66	0	0	0	0	0	0	0
subsample_0441	1	(2,6]	25	26	51	4	4	4	0	4	0	0
subsample_0441	1	(6,40]	54	264	318	322	322	304	18	322	0	0
subsample_0442	1	[0,2]	65	7	72	0	0	0	0	0	0	0
subsample_0442	1	(2,6]	31	12	43	0	0	0	0	0	0	0
subsample_0442	1	(6,40]	65	249	314	282	282	273	9	282	0	0
subsample_0443	1	[0,2]	105	5	110	6	6	6	0	6	0	0
subsample_0443	1	(2,6]	82	140	222	5	5	5	0	5	0	0
subsample_0443	1	(6,40]	61	208	269	302	302	274	28	302	0	0
subsample_0444	1	[0,2]	133	34	167	0	0	0	0	0	0	0
subsample_0444	1	(2,6]	95	271	366	4	4	4	0	4	0	0
subsample_0444	1	(6,40]	61	317	378	197	197	183	14	197	0	0
subsample_0445	1	[0,2]	78	6	84	0	0	0	0	0	0	0
subsample_0445	1	(2,6]	17	64	81	8	8	8	0	8	0	0
subsample_0445	1	(6,40]	72	271	343	202	202	181	21	202	0	0
subsample_0446	1	[0,2]	133	11	144	2	2	2	0	2	0	0
subsample_0446	1	(2,6]	46	164	210	2	2	2	0	2	0	0
subsample_0446	1	(6,40]	67	174	241	222	222	214	8	222	0	0
subsample_0447	1	[0,2]	104	30	134	2	2	2	0	2	0	0
subsample_0447	1	(2,6]	50	170	220	5	5	5	0	5	0	0
subsample_0447	1	(6,40]	29	460	489	384	384	353	31	384	0	0
subsample_0448	1	[0,2]	101	23	124	3	3	3	0	3	0	0
subsample_0448	1	(2,6]	99	224	323	6	6	6	0	6	0	0
subsample_0448	1	(6,40]	36	332	368	312	312	291	21	312	0	0
subsample_0449	1	[0,2]	118	19	137	0	0	0	0	0	0	0
subsample_0449	1	(2,6]	36	32	68	0	0	0	0	0	0	0
subsample_0449	1	(6,40]	58	326	384	198	198	188	10	198	0	0
subsample_0450	1	[0,2]	64	12	76	6	6	6	0	6	0	0
subsample_0450	1	(2,6]	57	125	182	14	14	14	0	14	0	0
subsample_0450	1	(6,40]	71	285	356	291	291	270	21	291	0	0
subsample_0451	1	[0,2]	89	7	96	3	3	3	0	3	0	0
subsample_0451	1	(2,6]	21	20	41	2	2	2	0	2	0	0
subsample_0451	1	(6,40]	65	294	359	247	247	221	26	247	0	0
subsample_0452	1	[0,2]	91	18	109	2	2	2	0	2	0	0
subsample_0452	1	(2,6]	34	153	187	1	1	1	0	1	0	0
subsample_0452	1	(6,40]	34	264	298	364	364	336	28	364	0	0
subsample_0453	1	[0,2]	104	10	114	3	3	3	0	3	0	0
subsample_0453	1	(2,6]	91	153	244	3	3	3	0	3	0	0
subsample_0453	1	(6,40]	59	361	420	315	315	297	18	315	0	0
subsample_0454	1	[0,2]	77	12	89	1	1	1	0	1	0	0
subsample_0454	1	(2,6]	13	24	37	6	6	6	0	6	0	0
subsample_0454	1	(6,40]	91	372	463	372	372	340	32	372	0	0
subsample_0455	1	[0,2]	118	14	132	0	0	0	0	0	0	0
subsample_0455	1	(2,6]	33	37	70	10	10	10	0	10	0	0
subsample_0455	1	(6,40]	71	356	427	233	233	215	18	233	0	0
subsample_0456	1	[0,2]	101	12	113	0	0	0	0	0	0	0
subsample_0456	1	(2,6]	51	125	176	1	1	1	0	1	0	0
subsample_0456	1	(6,40]	31	321	352	353	353	319	34	353	0	0
subsample_0457	1	[0,2]	71	5	76	4	4	4	0	4	0	0
subsample_0457	1	(2,6]	43	134	177	8	8	8	0	8	0	0
subsample_0457	1	(6,40]	57	265	322	283	283	274	9	283	0	0
subsample_0458	1	[0,2]	136	17	153	2	2	2	0	2	0	0
subsample_0458	1	(2,6]	105	183	288	2	2	2	0	2	0	0
subsample_0458	1	(6,40]	39	384	423	308	308	289	19	308	0	0
subsample_0459	1	[0,2]	125	26	151	0	0	0	0	0	0	0
subsample_0459	1	(2,6]	91	127	218	15	15	15	0	15	0	0
subsample_0459	1	(6,40]	25	437	462	334	334	307	27	334	0	0
subsample_0460	1	[0,2]	110	17	127	3	3	3	0	3	0	0
subsample_0460	1	(2,6]	98	186	284	14	14	14	0	14	0	0
subsample_0460	1	(6,40]	36	442	478	422	422	385	37	422	0	0
subsample_0461	1	[0,2]	103	18	121	2	2	2	0	2	0	0
subsample_0461	1	(2,6]	61	130	191	3	3	3	0	3	0	0
subsample_0461	1	(6,40]	43	302	345	386	386	373	13	386	0	0
subsample_0462	1	[0,2]	92	30	122	0	0	0	0	0	0	0
subsample_0462	1	(2,6]	80	179	259	9	9	9	0	9	0	0
subsample_0462	1	(6,40]	46	339	385	292	292	254	38	292	0	0
subsample_0463	1	[0,2]	87	15	102	3	3	3	0	3	0	0
subsample_0463	1	(2,6]	51	114	165	14	14	14	0	14	0	0
subsample_0463	1	(6,40]	70	290	360	437	437	392	45	437	0	0
subsample_0464	1	[0,2]	91	21	112	4	4	4	0	4	0	0
subsample_0464	1	(2,6]	59	192	251	9	9	9	0	9	0	0
subsample_0464	1	(6,40]	41	252	293	391	391	366	25	391	0	0
subsample_0465	1	[0,2]	93	10	103	4	4	4	0	4	0	0
subsample_0465	1	(2,6]	77	215	292	7	7	7	0	7	0	0
subsample_0465	1	(6,40]	60	280	340	354	354	350	4	354	0	0
subsample_0466	1	[0,2]	68	6	74	0	0	0	0	0	0	0
subsample_0466	1	(2,6]	30	27	57	2	2	2	0	2	0	0
subsample_0466	1	(6,40]	81	377	458	176	176	150	26	176	0	0
subsample_0467	1	[0,2]	59	12	71	8	8	8	0	8	0	0
subsample_0467	1	(2,6]	44	125	169	14	14	14	0	14	0	0
subsample_0467	1	(6,40]	55	257	312	353	353	336	17	353	0	0
subsample_0468	1	[0,2]	87	11	98	4	4	4	0	4	0	0
subsample_0468	1	(2,6]	78	160	238	3	3	3	0	3	0	0
subsample_0468	1	(6,40]	45	285	330	278	278	256	22	278	0	0
subsample_0469	1	[0,2]	105	6	111	4	4	4	0	4	0	0
subsample_0469	1	(2,6]	68	156	224	1	1	1	0	1	0	0
subsample_0469	1	(6,40]	31	434	465	344	344	289	55	344	0	0
subsample_0470	1	[0,2]	62	11	73	0	0	0	0	0	0	0
subsample_0470	1	(2,6]	62	127	189	2	2	2	0	2	0	0
subsample_0470	1	(6,40]	65	230	295	254	254	248	6	254	0	0
subsample_0471	1	[0,2]	88	19	107	7	7	7	0	7	0	0
subsample_0471	1	(2,6]	34	42	76	19	19	19	0	19	0	0
subsample_0471	1	(6,40]	112	460	572	312	312	296	16	312	0	0
subsample_0472	1	[0,2]	85	15	100	2	2	2	0	2	0	0
subsample_0472	1	(2,6]	62	91	153	3	3	3	0	3	0	0
subsample_0472	1	(6,40]	56	284	340	283	283	248	35	283	0	0
subsample_0473	1	[0,2]	110	20	130	1	1	1	0	1	0	0
subsample_0473	1	(2,6]	17	27	44	8	8	8	0	8	0	0
subsample_0473	1	(6,40]	109	332	441	268	268	250	18	268	0	0
subsample_0474	1	[0,2]	94	33	127	1	1	1	0	1	0	0
subsample_0474	1	(2,6]	59	154	213	6	6	6	0	6	0	0
subsample_0474	1	(6,40]	47	301	348	416	416	383	33	416	0	0
subsample_0475	1	[0,2]	111	9	120	0	0	0	0	0	0	0
subsample_0475	1	(2,6]	71	134	205	2	2	2	0	2	0	0
subsample_0475	1	(6,40]	35	193	228	215	215	195	20	215	0	0
subsample_0476	1	[0,2]	103	10	113	0	0	0	0	0	0	0
subsample_0476	1	(2,6]	28	40	68	8	8	8	0	8	0	0
subsample_0476	1	(6,40]	83	466	549	351	351	315	36	351	0	0
subsample_0477	1	[0,2]	75	24	99	4	4	4	0	4	0	0
subsample_0477	1	(2,6]	73	190	263	10	10	10	0	10	0	0
subsample_0477	1	(6,40]	43	308	351	397	397	348	49	397	0	0
subsample_0478	1	[0,2]	115	16	131	2	2	2	0	2	0	0
subsample_0478	1	(2,6]	49	129	178	5	5	5	0	5	0	0
subsample_0478	1	(6,40]	46	302	348	394	394	363	31	394	0	0
subsample_0479	1	[0,2]	84	15	99	5	5	5	0	5	0	0
subsample_0479	1	(2,6]	59	158	217	8	8	8	0	8	0	0
subsample_0479	1	(6,40]	58	505	563	394	394	372	22	394	0	0
subsample_0480	1	[0,2]	105	8	113	4	4	4	0	4	0	0
subsample_0480	1	(2,6]	47	164	211	6	6	6	0	6	0	0
subsample_0480	1	(6,40]	47	348	395	410	410	392	18	410	0	0
subsample_0481	1	[0,2]	89	38	127	9	9	9	0	9	0	0
subsample_0481	1	(2,6]	58	182	240	10	10	10	0	10	0	0
subsample_0481	1	(6,40]	30	347	377	364	364	351	13	364	0	0
subsample_0482	1	[0,2]	77	9	86	8	8	8	0	8	0	0
subsample_0482	1	(2,6]	45	177	222	5	5	5	0	5	0	0
subsample_0482	1	(6,40]	45	264	309	308	308	288	20	308	0	0
subsample_0483	1	[0,2]	160	17	177	7	7	7	0	7	0	0
subsample_0483	1	(2,6]	116	135	251	0	0	0	0	0	0	0
subsample_0483	1	(6,40]	24	234	258	306	306	288	18	306	0	0
subsample_0484	1	[0,2]	119	16	135	0	0	0	0	0	0	0
subsample_0484	1	(2,6]	77	180	257	3	3	3	0	3	0	0
subsample_0484	1	(6,40]	44	220	264	260	260	260	0	260	0	0
subsample_0485	1	[0,2]	91	26	117	3	3	3	0	3	0	0
subsample_0485	1	(2,6]	45	163	208	7	7	7	0	7	0	0
subsample_0485	1	(6,40]	68	313	381	332	332	319	13	332	0	0
subsample_0486	1	[0,2]	69	34	103	0	0	0	0	0	0	0
subsample_0486	1	(2,6]	66	140	206	5	5	5	0	5	0	0
subsample_0486	1	(6,40]	63	353	416	372	372	354	18	372	0	0
subsample_0487	1	[0,2]	110	20	130	1	1	1	0	1	0	0
subsample_0487	1	(2,6]	87	185	272	11	11	11	0	11	0	0
subsample_0487	1	(6,40]	29	289	318	408	408	380	28	408	0	0
subsample_0488	1	[0,2]	109	11	120	0	0	0	0	0	0	0
subsample_0488	1	(2,6]	66	149	215	6	6	6	0	6	0	0
subsample_0488	1	(6,40]	59	272	331	335	335	306	29	335	0	0
subsample_0489	1	[0,2]	82	28	110	4	4	4	0	4	0	0
subsample_0489	1	(2,6]	78	180	258	3	3	3	0	3	0	0
subsample_0489	1	(6,40]	45	221	266	313	313	289	24	313	0	0
subsample_0490	1	[0,2]	66	6	72	0	0	0	0	0	0	0
subsample_0490	1	(2,6]	36	116	152	1	1	1	0	1	0	0
subsample_0490	1	(6,40]	80	316	396	337	337	306	31	337	0	0
subsample_0491	1	[0,2]	134	32	166	3	3	3	0	3	0	0
subsample_0491	1	(2,6]	68	221	289	1	1	1	0	1	0	0
subsample_0491	1	(6,40]	33	319	352	383	383	340	43	383	0	0
subsample_0492	1	[0,2]	73	9	82	0	0	0	0	0	0	0
subsample_0492	1	(2,6]	56	90	146	3	3	3	0	3	0	0
subsample_0492	1	(6,40]	59	251	310	285	285	266	19	285	0	0
subsample_0493	1	[0,2]	70	22	92	4	4	4	0	4	0	0
subsample_0493	1	(2,6]	48	127	175	13	13	13	0	13	0	0
subsample_0493	1	(6,40]	43	300	343	440	440	413	27	440	0	0
subsample_0494	1	[0,2]	96	13	109	0	0	0	0	0	0	0
subsample_0494	1	(2,6]	31	158	189	11	11	11	0	11	0	0
subsample_0494	1	(6,40]	39	342	381	329	329	289	40	329	0	0
subsample_0495	1	[0,2]	125	10	135	4	4	4	0	4	0	0
subsample_0495	1	(2,6]	15	16	31	9	9	9	0	9	0	0
subsample_0495	1	(6,40]	63	451	514	221	221	187	34	221	0	0
subsample_0496	1	[0,2]	98	15	113	0	0	0	0	0	0	0
subsample_0496	1	(2,6]	25	20	45	6	6	6	0	6	0	0
subsample_0496	1	(6,40]	69	315	384	259	259	246	13	259	0	0
subsample_0497	1	[0,2]	67	19	86	8	8	8	0	8	0	0
subsample_0497	1	(2,6]	52	130	182	10	10	10	0	10	0	0
subsample_0497	1	(6,40]	78	293	371	332	332	321	11	332	0	0
subsample_0498	1	[0,2]	113	18	131	6	6	6	0	6	0	0
subsample_0498	1	(2,6]	54	138	192	1	1	1	0	1	0	0
subsample_0498	1	(6,40]	45	381	426	408	408	383	25	408	0	0
subsample_0499	1	[0,2]	134	14	148	1	1	1	0	1	0	0
subsample_0499	1	(2,6]	37	88	125	4	4	4	0	4	0	0
subsample_0499	1	(6,40]	53	313	366	299	299	285	14	299	0	0
subsample_0500	1	[0,2]	82	27	109	3	3	3	0	3	0	0
subsample_0500	1	(2,6]	68	142	210	4	4	4	0	4	0	0
subsample_0500	1	(6,40]	56	259	315	308	308	295	13	308	0	0
